ano;mes;sigla_uf;id_municipio;cnae_2_secao;cnae_2_subclasse;saldo_movimentacao;cbo_2002;categoria;grau_instrucao;idade;horas_contratuais;raca_cor;sexo;tipo_empregador;tipo_estabelecimento;tipo_movimentacao;tipo_deficiencia;indicador_trabalho_intermitente;indicador_trabalho_parcial;salario_mensal;tamanho_estabelecimento_janeiro;indicador_aprendiz;origem_informacao;indicador_fora_prazo
2025;6;MG;3116605;C;2451200;-1;784205;101;3;46;44.0;3;1;0;1;40;0;0;0;1919.07;7;0;1;0
2025;6;MG;3116605;G;4639701;-1;521140;101;7;24;44.0;2;3;0;1;40;0;0;0;1990.34;6;0;1;0
2025;6;MG;3116605;C;2451200;-1;821450;101;2;57;44.0;1;1;0;1;31;0;0;0;1919.07;7;0;1;0
2025;6;MG;3116605;C;2451200;-1;821435;101;7;38;44.0;3;1;0;1;31;0;0;0;2078.24;7;0;1;0
2025;6;MG;3116605;C;2930101;-1;771105;101;2;54;44.0;1;1;0;1;31;0;0;0;2800.0;4;0;1;0
2025;6;MG;3116605;C;3102100;-1;724315;101;7;22;44.0;3;1;0;1;31;0;0;0;2200.0;5;0;1;0
2025;6;MG;3116605;C;2451200;-1;784205;101;7;22;44.0;1;1;0;1;31;0;0;0;1919.07;7;0;1;0
2025;6;MG;3116605;C;3102100;-1;770105;101;7;43;44.0;3;1;0;1;31;0;0;0;4899.0;7;0;1;0
2025;6;MG;3116605;E;3832700;-1;252545;101;8;21;44.0;1;3;0;1;31;0;0;0;1685.0;5;0;1;0
2025;6;MG;3116605;G;4672900;-1;514320;101;7;30;44.0;3;3;0;1;31;0;0;0;1773.0;6;0;1;0
2025;6;MG;3116605;C;3102100;-1;354210;101;7;36;44.0;3;1;0;1;40;0;0;0;4047.0;9;0;1;0
2025;6;MG;3116605;G;4711302;-1;521140;101;6;34;44.0;3;3;0;1;31;0;0;0;1625.4;5;0;1;0
2025;6;MG;3116605;H;4930202;-1;782510;101;6;29;44.0;3;1;0;1;40;0;0;0;2364.68;5;0;1;0
2025;6;MG;3116605;G;4763602;-1;784205;101;6;29;44.0;1;1;0;1;40;0;0;0;1773.0;1;0;1;0
2025;6;MG;3116605;C;2451200;-1;722205;101;4;44;44.0;3;1;0;1;31;0;0;0;2114.2;5;0;1;0
2025;6;MG;3116605;C;3102100;-1;763320;101;4;48;44.0;3;3;0;1;31;0;0;0;1773.0;5;0;1;0
2025;6;MG;3116605;F;4120400;-1;622010;101;5;60;44.0;3;1;0;1;31;0;0;0;1700.0;8;0;1;0
2025;6;MG;3116605;C;2451200;-1;784205;101;7;28;44.0;2;3;0;1;40;0;0;0;1773.0;7;0;1;0
2025;6;MG;3116605;C;2451200;-1;391205;101;7;29;44.0;2;1;0;1;40;0;0;0;2416.48;8;0;1;0
2025;6;MG;3116605;G;4754701;-1;782510;101;7;41;44.0;2;1;0;1;40;0;0;0;2478.0;3;0;1;0
2025;6;MG;3116605;A;0161099;1;621005;101;4;33;44.0;1;1;2;3;97;0;0;0;1760.88;2;0;1;0
