ano;mes;sigla_uf;id_municipio;cnae_2_secao;cnae_2_subclasse;saldo_movimentacao;cbo_2002;categoria;grau_instrucao;idade;horas_contratuais;raca_cor;sexo;tipo_empregador;tipo_estabelecimento;tipo_movimentacao;tipo_deficiencia;indicador_trabalho_intermitente;indicador_trabalho_parcial;salario_mensal;tamanho_estabelecimento_janeiro;indicador_aprendiz;origem_informacao;indicador_fora_prazo
2025;6;MG;3147105;F;4399103;-1;717020;101;7;43;44.0;3;1;0;4;31;0;0;0;1800.0;1;0;1;0
2025;6;MG;3147105;C;1012101;-1;848525;101;7;23;44.0;3;3;0;1;40;0;0;0;1712.9;8;0;1;0
2025;6;MG;3147105;F;4213800;-1;514215;101;6;21;44.0;3;3;0;1;40;0;0;0;1575.2;7;0;1;0
2025;6;MG;3147105;G;4683400;-1;142325;101;7;19;44.0;3;1;0;1;40;0;0;0;2003.67;6;0;1;0
2025;6;MG;3147105;G;4711302;-1;521125;101;3;35;44.0;3;1;0;1;40;0;0;0;1635.0;6;0;1;0
2025;6;MG;3147105;I;5611203;-1;513435;101;6;17;44.0;3;3;0;1;40;0;0;0;1628.63;5;0;1;0
2025;6;MG;3147105;C;1412601;-1;421125;101;7;28;44.0;2;3;0;1;31;0;0;0;2442.95;5;0;1;0
2025;6;MG;3147105;C;1052000;-1;784205;101;3;41;44.0;3;3;0;1;32;0;0;0;1700.0;10;0;1;0
2025;6;MG;3147105;C;3101200;-1;771105;101;7;32;44.0;1;1;0;1;40;0;0;0;3036.0;2;0;1;0
2025;6;MG;3147105;G;4711302;-1;422105;101;7;19;44.0;2;3;0;1;40;0;0;0;1635.0;6;0;1;0
2025;6;MG;3147105;G;4744099;-1;782510;101;7;34;51.0;3;1;0;1;40;0;0;0;1976.51;3;0;1;0
2025;6;MG;3147105;C;2219600;-1;411010;101;7;50;44.0;3;1;0;1;31;0;0;0;2500.0;6;0;1;0
2025;6;MG;3147105;M;7490199;-1;322215;101;80;36;42.5;1;3;0;1;31;0;0;0;3859.0;2;0;1;0
2025;6;MG;3147105;G;4530703;-1;411005;101;7;39;44.0;1;3;0;1;31;0;0;0;1628.63;2;0;1;0
2025;6;MG;3147105;N;8299799;-1;411005;101;7;27;44.0;1;3;0;1;31;0;0;0;2600.0;6;0;1;0
2025;6;MG;3147105;A;0155502;-1;623305;101;4;22;44.0;3;1;0;1;40;0;0;0;1518.0;9;0;1;0
2025;6;MG;3147105;C;1051100;-1;784205;101;7;29;44.0;1;3;0;1;40;0;0;0;1948.56;6;0;1;0
